Time,Volume,Open,High,Low,Close
2019-11-15 02:00:00+00:00,3,108.566,108.566,108.562,108.562
2019-11-15 02:00:10+00:00,2,108.558,108.561,108.558,108.561
2019-11-15 02:00:25+00:00,7,108.564,108.574,108.564,108.574
2019-11-15 02:00:30+00:00,2,108.571,108.571,108.568,108.568
2019-11-15 02:00:35+00:00,2,108.570,108.570,108.568,108.568
2019-11-15 02:00:50+00:00,2,108.566,108.568,108.566,108.568
2019-11-15 02:01:50+00:00,1,108.566,108.566,108.566,108.566
2019-11-15 02:02:00+00:00,1,108.568,108.568,108.568,108.568
2019-11-15 02:02:20+00:00,2,108.570,108.573,108.570,108.573
2019-11-15 02:02:40+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:02:45+00:00,2,108.573,108.576,108.573,108.576
2019-11-15 02:02:50+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:03:00+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:03:05+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 02:03:15+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:03:40+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 02:04:05+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:04:30+00:00,2,108.578,108.578,108.576,108.576
2019-11-15 02:04:40+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:05:00+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:05:05+00:00,2,108.578,108.578,108.576,108.576
2019-11-15 02:05:10+00:00,2,108.574,108.576,108.574,108.576
2019-11-15 02:05:15+00:00,2,108.578,108.578,108.576,108.576
2019-11-15 02:05:20+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:06:45+00:00,2,108.576,108.576,108.573,108.573
2019-11-15 02:07:45+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 02:08:00+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 02:08:50+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:08:55+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:09:05+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:09:20+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:09:55+00:00,2,108.576,108.576,108.574,108.574
2019-11-15 02:10:30+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:10:40+00:00,2,108.573,108.575,108.573,108.575
2019-11-15 02:10:50+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 02:11:25+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:11:30+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:11:35+00:00,2,108.576,108.576,108.574,108.574
2019-11-15 02:11:55+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:12:15+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 02:12:20+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:12:55+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 02:13:10+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:13:50+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:13:55+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:14:10+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:14:20+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:14:30+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 02:14:40+00:00,1,108.571,108.571,108.571,108.571
2019-11-15 02:14:55+00:00,1,108.568,108.568,108.568,108.568
2019-11-15 02:15:00+00:00,1,108.566,108.566,108.566,108.566
2019-11-15 02:15:10+00:00,1,108.563,108.563,108.563,108.563
2019-11-15 02:15:15+00:00,4,108.566,108.566,108.558,108.558
2019-11-15 02:15:25+00:00,1,108.556,108.556,108.556,108.556
2019-11-15 02:15:30+00:00,1,108.558,108.558,108.558,108.558
2019-11-15 02:15:40+00:00,3,108.556,108.556,108.553,108.555
2019-11-15 02:15:50+00:00,2,108.558,108.558,108.555,108.555
2019-11-15 02:16:00+00:00,1,108.553,108.553,108.553,108.553
2019-11-15 02:16:05+00:00,4,108.550,108.550,108.544,108.544
2019-11-15 02:16:10+00:00,2,108.546,108.549,108.546,108.549
2019-11-15 02:16:15+00:00,4,108.552,108.554,108.550,108.550
2019-11-15 02:16:20+00:00,1,108.552,108.552,108.552,108.552
2019-11-15 02:16:25+00:00,1,108.549,108.549,108.549,108.549
2019-11-15 02:16:45+00:00,1,108.552,108.552,108.552,108.552
2019-11-15 02:17:00+00:00,1,108.554,108.554,108.554,108.554
2019-11-15 02:17:05+00:00,1,108.556,108.556,108.556,108.556
2019-11-15 02:17:10+00:00,2,108.558,108.561,108.558,108.561
2019-11-15 02:17:30+00:00,2,108.564,108.566,108.564,108.566
2019-11-15 02:17:35+00:00,3,108.564,108.564,108.559,108.559
2019-11-15 02:17:40+00:00,1,108.556,108.556,108.556,108.556
2019-11-15 02:17:50+00:00,1,108.558,108.558,108.558,108.558
2019-11-15 02:17:55+00:00,1,108.556,108.556,108.556,108.556
2019-11-15 02:18:00+00:00,1,108.558,108.558,108.558,108.558
2019-11-15 02:18:10+00:00,1,108.561,108.561,108.561,108.561
2019-11-15 02:18:30+00:00,1,108.558,108.558,108.558,108.558
2019-11-15 02:18:35+00:00,2,108.556,108.556,108.554,108.554
2019-11-15 02:18:45+00:00,1,108.552,108.552,108.552,108.552
2019-11-15 02:18:50+00:00,1,108.554,108.554,108.554,108.554
2019-11-15 02:19:10+00:00,2,108.557,108.559,108.557,108.559
2019-11-15 02:19:20+00:00,2,108.561,108.561,108.559,108.559
2019-11-15 02:19:30+00:00,1,108.561,108.561,108.561,108.561
2019-11-15 02:20:10+00:00,1,108.564,108.564,108.564,108.564
2019-11-15 02:20:40+00:00,1,108.561,108.561,108.561,108.561
2019-11-15 02:20:50+00:00,2,108.564,108.566,108.564,108.566
2019-11-15 02:21:15+00:00,1,108.568,108.568,108.568,108.568
2019-11-15 02:21:55+00:00,1,108.566,108.566,108.566,108.566
2019-11-15 02:23:45+00:00,1,108.564,108.564,108.564,108.564
2019-11-15 02:24:05+00:00,2,108.566,108.566,108.564,108.564
2019-11-15 02:24:25+00:00,2,108.562,108.564,108.562,108.564
2019-11-15 02:24:35+00:00,1,108.566,108.566,108.566,108.566
2019-11-15 02:25:00+00:00,2,108.564,108.566,108.564,108.566
2019-11-15 02:25:10+00:00,1,108.564,108.564,108.564,108.564
2019-11-15 02:25:55+00:00,1,108.566,108.566,108.566,108.566
2019-11-15 02:26:00+00:00,1,108.564,108.564,108.564,108.564
2019-11-15 02:26:15+00:00,2,108.562,108.564,108.562,108.564
2019-11-15 02:26:20+00:00,2,108.562,108.562,108.559,108.559
2019-11-15 02:26:35+00:00,2,108.557,108.557,108.554,108.554
2019-11-15 02:26:40+00:00,1,108.552,108.552,108.552,108.552
2019-11-15 02:27:05+00:00,4,108.550,108.550,108.544,108.547
2019-11-15 02:27:10+00:00,2,108.550,108.552,108.550,108.552
2019-11-15 02:27:25+00:00,1,108.550,108.550,108.550,108.550
2019-11-15 02:27:30+00:00,1,108.552,108.552,108.552,108.552
2019-11-15 02:28:15+00:00,2,108.554,108.556,108.554,108.556
2019-11-15 02:28:20+00:00,1,108.554,108.554,108.554,108.554
2019-11-15 02:29:00+00:00,1,108.552,108.552,108.552,108.552
2019-11-15 02:29:10+00:00,6,108.554,108.566,108.554,108.566
2019-11-15 02:29:30+00:00,1,108.564,108.564,108.564,108.564
2019-11-15 02:30:15+00:00,1,108.561,108.561,108.561,108.561
2019-11-15 02:30:20+00:00,1,108.564,108.564,108.564,108.564
2019-11-15 02:30:30+00:00,1,108.562,108.562,108.562,108.562
2019-11-15 02:30:35+00:00,1,108.564,108.564,108.564,108.564
2019-11-15 02:31:30+00:00,1,108.566,108.566,108.566,108.566
2019-11-15 02:31:35+00:00,1,108.569,108.569,108.569,108.569
2019-11-15 02:31:50+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 02:32:05+00:00,2,108.569,108.569,108.566,108.566
2019-11-15 02:32:45+00:00,1,108.569,108.569,108.569,108.569
2019-11-15 02:33:00+00:00,3,108.566,108.571,108.566,108.571
2019-11-15 02:33:10+00:00,1,108.569,108.569,108.569,108.569
2019-11-15 02:33:20+00:00,1,108.571,108.571,108.571,108.571
2019-11-15 02:33:45+00:00,1,108.568,108.568,108.568,108.568
2019-11-15 02:34:15+00:00,1,108.571,108.571,108.571,108.571
2019-11-15 02:35:35+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 02:36:00+00:00,1,108.571,108.571,108.571,108.571
2019-11-15 02:36:15+00:00,2,108.573,108.576,108.573,108.576
2019-11-15 02:36:20+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 02:36:30+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:37:05+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 02:37:10+00:00,2,108.571,108.571,108.569,108.569
2019-11-15 02:37:15+00:00,1,108.571,108.571,108.571,108.571
2019-11-15 02:37:20+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 02:37:45+00:00,3,108.576,108.576,108.574,108.576
2019-11-15 02:38:05+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 02:38:15+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:38:45+00:00,2,108.574,108.576,108.574,108.576
2019-11-15 02:39:00+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 02:39:05+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:39:30+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:39:50+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 02:40:00+00:00,2,108.578,108.581,108.578,108.581
2019-11-15 02:40:10+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 02:40:20+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 02:40:35+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 02:40:50+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 02:40:55+00:00,2,108.582,108.582,108.580,108.580
2019-11-15 02:41:00+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 02:41:05+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 02:41:20+00:00,2,108.583,108.586,108.583,108.586
2019-11-15 02:41:35+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 02:42:30+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 02:42:40+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 02:42:55+00:00,2,108.590,108.590,108.588,108.588
2019-11-15 02:43:00+00:00,3,108.590,108.590,108.588,108.590
2019-11-15 02:43:05+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 02:43:15+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 02:43:45+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 02:44:00+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 02:44:30+00:00,2,108.593,108.596,108.593,108.596
2019-11-15 02:44:40+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 02:44:55+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 02:45:15+00:00,2,108.592,108.592,108.590,108.590
2019-11-15 02:45:20+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 02:46:00+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 02:46:10+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 02:46:45+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 02:47:00+00:00,3,108.594,108.598,108.594,108.598
2019-11-15 02:47:25+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 02:47:35+00:00,2,108.598,108.598,108.596,108.596
2019-11-15 02:47:40+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 02:47:45+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 02:48:40+00:00,2,108.598,108.598,108.596,108.596
2019-11-15 02:48:55+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 02:49:00+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 02:49:15+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 02:49:40+00:00,2,108.592,108.592,108.588,108.588
2019-11-15 02:49:50+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 02:49:55+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 02:50:05+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 02:50:25+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 02:50:35+00:00,3,108.591,108.591,108.588,108.591
2019-11-15 02:50:50+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 02:52:10+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 02:52:40+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 02:53:15+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 02:53:20+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 02:53:35+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 02:53:45+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 02:54:05+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 02:54:20+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 02:55:00+00:00,3,108.597,108.602,108.597,108.602
2019-11-15 02:55:20+00:00,1,108.599,108.599,108.599,108.599
2019-11-15 02:55:25+00:00,3,108.597,108.600,108.597,108.598
2019-11-15 02:55:40+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 02:56:15+00:00,3,108.598,108.600,108.598,108.598
2019-11-15 02:56:25+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 02:56:30+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 02:56:35+00:00,13,108.600,108.618,108.600,108.615
2019-11-15 02:56:40+00:00,5,108.612,108.612,108.605,108.608
2019-11-15 02:56:45+00:00,2,108.610,108.613,108.610,108.613
2019-11-15 02:56:50+00:00,3,108.616,108.618,108.615,108.615
2019-11-15 02:56:55+00:00,3,108.617,108.622,108.617,108.622
2019-11-15 02:57:00+00:00,3,108.620,108.620,108.618,108.620
2019-11-15 02:57:05+00:00,3,108.622,108.622,108.618,108.618
2019-11-15 02:57:10+00:00,3,108.615,108.615,108.612,108.615
2019-11-15 02:57:15+00:00,2,108.617,108.620,108.617,108.620
2019-11-15 02:57:45+00:00,1,108.617,108.617,108.617,108.617
2019-11-15 02:57:55+00:00,1,108.620,108.620,108.620,108.620
2019-11-15 02:58:15+00:00,1,108.617,108.617,108.617,108.617
2019-11-15 02:58:20+00:00,1,108.620,108.620,108.620,108.620
2019-11-15 02:58:25+00:00,1,108.622,108.622,108.622,108.622
2019-11-15 02:58:35+00:00,2,108.625,108.627,108.625,108.627
2019-11-15 02:58:40+00:00,1,108.630,108.630,108.630,108.630
2019-11-15 02:58:50+00:00,3,108.628,108.628,108.622,108.622
2019-11-15 02:58:55+00:00,1,108.620,108.620,108.620,108.620
2019-11-15 02:59:00+00:00,1,108.622,108.622,108.622,108.622
2019-11-15 02:59:15+00:00,1,108.620,108.620,108.620,108.620
2019-11-15 02:59:30+00:00,1,108.617,108.617,108.617,108.617
2019-11-15 02:59:35+00:00,1,108.620,108.620,108.620,108.620
2019-11-15 02:59:50+00:00,1,108.618,108.618,108.618,108.618
2019-11-15 02:59:55+00:00,2,108.620,108.620,108.618,108.618
2019-11-15 03:00:00+00:00,4,108.616,108.616,108.610,108.613
2019-11-15 03:00:05+00:00,2,108.615,108.618,108.615,108.618
2019-11-15 03:00:10+00:00,1,108.616,108.616,108.616,108.616
2019-11-15 03:00:15+00:00,3,108.618,108.618,108.613,108.613
2019-11-15 03:00:35+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 03:00:45+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 03:00:55+00:00,1,108.606,108.606,108.606,108.606
2019-11-15 03:01:10+00:00,2,108.603,108.603,108.600,108.600
2019-11-15 03:01:30+00:00,1,108.603,108.603,108.603,108.603
2019-11-15 03:01:45+00:00,1,108.605,108.605,108.605,108.605
2019-11-15 03:01:55+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 03:02:15+00:00,3,108.610,108.610,108.606,108.606
2019-11-15 03:02:20+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 03:02:25+00:00,1,108.606,108.606,108.606,108.606
2019-11-15 03:02:40+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 03:02:55+00:00,1,108.606,108.606,108.606,108.606
2019-11-15 03:03:05+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 03:03:20+00:00,1,108.611,108.611,108.611,108.611
2019-11-15 03:03:25+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 03:03:50+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 03:04:50+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 03:05:20+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 03:05:30+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 03:05:55+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 03:06:15+00:00,3,108.614,108.616,108.614,108.614
2019-11-15 03:06:30+00:00,2,108.611,108.611,108.608,108.608
2019-11-15 03:06:45+00:00,2,108.606,108.606,108.604,108.604
2019-11-15 03:06:50+00:00,1,108.601,108.601,108.601,108.601
2019-11-15 03:08:05+00:00,2,108.598,108.598,108.596,108.596
2019-11-15 03:08:35+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 03:08:45+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 03:09:10+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 03:09:15+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 03:09:20+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 03:09:30+00:00,3,108.592,108.592,108.586,108.586
2019-11-15 03:09:35+00:00,3,108.589,108.589,108.584,108.584
2019-11-15 03:10:05+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 03:10:10+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 03:10:15+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 03:10:20+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 03:10:55+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 03:11:20+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 03:11:55+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 03:12:00+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 03:12:50+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 03:13:00+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 03:13:25+00:00,1,108.597,108.597,108.597,108.597
2019-11-15 03:13:40+00:00,1,108.599,108.599,108.599,108.599
2019-11-15 03:13:45+00:00,1,108.602,108.602,108.602,108.602
2019-11-15 03:13:55+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 03:14:00+00:00,1,108.606,108.606,108.606,108.606
2019-11-15 03:14:15+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 03:14:35+00:00,1,108.602,108.602,108.602,108.602
2019-11-15 03:14:50+00:00,1,108.605,108.605,108.605,108.605
2019-11-15 03:15:00+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 03:15:10+00:00,2,108.611,108.614,108.611,108.614
2019-11-15 03:15:30+00:00,2,108.612,108.612,108.610,108.610
2019-11-15 03:15:35+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 03:15:40+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 03:16:05+00:00,1,108.607,108.607,108.607,108.607
2019-11-15 03:19:40+00:00,1,108.609,108.609,108.609,108.609
2019-11-15 03:20:15+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 03:20:25+00:00,2,108.610,108.610,108.607,108.607
2019-11-15 03:21:05+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 03:22:00+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 03:22:20+00:00,2,108.614,108.614,108.612,108.612
2019-11-15 03:22:45+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 03:22:50+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 03:23:05+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 03:23:20+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 03:23:55+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 03:24:20+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 03:25:05+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 03:25:55+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 03:28:25+00:00,1,108.609,108.609,108.609,108.609
2019-11-15 03:28:30+00:00,1,108.607,108.607,108.607,108.607
2019-11-15 03:30:20+00:00,3,108.604,108.605,108.602,108.605
2019-11-15 03:30:30+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 03:30:40+00:00,1,108.606,108.606,108.606,108.606
2019-11-15 03:31:00+00:00,1,108.603,108.603,108.603,108.603
2019-11-15 03:31:05+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 03:31:15+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 03:31:35+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 03:31:45+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 03:32:10+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 03:32:25+00:00,1,108.602,108.602,108.602,108.602
2019-11-15 03:32:30+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 03:32:45+00:00,2,108.598,108.600,108.598,108.600
2019-11-15 03:33:05+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 03:33:10+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 03:33:35+00:00,2,108.598,108.598,108.595,108.595
2019-11-15 03:34:00+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 03:34:10+00:00,2,108.595,108.595,108.592,108.592
2019-11-15 03:34:25+00:00,2,108.590,108.590,108.588,108.588
2019-11-15 03:34:40+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 03:34:55+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 03:35:05+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 03:36:00+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 03:36:10+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 03:37:00+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 03:38:00+00:00,2,108.590,108.590,108.587,108.587
2019-11-15 03:38:15+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 03:38:30+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 03:39:45+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 03:39:50+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 03:40:00+00:00,2,108.584,108.584,108.582,108.582
2019-11-15 03:40:10+00:00,2,108.584,108.584,108.582,108.582
2019-11-15 03:40:20+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 03:40:25+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 03:40:40+00:00,1,108.579,108.579,108.579,108.579
2019-11-15 03:40:45+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 03:40:55+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 03:41:00+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 03:41:05+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 03:41:45+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 03:41:55+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 03:42:15+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 03:42:40+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 03:43:00+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 03:44:30+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 03:44:55+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 03:45:00+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 03:45:20+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 03:45:35+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 03:47:35+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 03:48:00+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 03:48:20+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 03:48:30+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 03:48:35+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 03:49:05+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 03:49:40+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 03:49:45+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 03:50:10+00:00,2,108.584,108.584,108.582,108.582
2019-11-15 03:50:25+00:00,2,108.584,108.586,108.584,108.586
2019-11-15 03:50:55+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 03:51:00+00:00,3,108.587,108.592,108.587,108.592
2019-11-15 03:51:05+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 03:51:15+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 03:51:20+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 03:51:25+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 03:51:40+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 03:52:15+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 03:52:20+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 03:52:55+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 03:53:30+00:00,2,108.584,108.586,108.584,108.586
2019-11-15 03:54:05+00:00,2,108.584,108.584,108.582,108.582
2019-11-15 03:55:00+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 03:55:05+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 03:55:35+00:00,3,108.584,108.589,108.584,108.589
2019-11-15 03:55:40+00:00,3,108.586,108.586,108.582,108.582
2019-11-15 03:56:40+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 03:57:05+00:00,2,108.586,108.589,108.586,108.589
2019-11-15 03:57:10+00:00,2,108.586,108.586,108.584,108.584
2019-11-15 03:57:35+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 03:59:30+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 03:59:40+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 03:59:50+00:00,2,108.584,108.587,108.584,108.587
2019-11-15 03:59:55+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 04:00:00+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 04:01:10+00:00,2,108.584,108.587,108.584,108.587
2019-11-15 04:01:15+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 04:02:05+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 04:02:10+00:00,2,108.589,108.591,108.589,108.591
2019-11-15 04:02:15+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 04:03:00+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 04:03:15+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 04:03:40+00:00,2,108.596,108.596,108.594,108.594
2019-11-15 04:03:45+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 04:04:05+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 04:05:05+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 04:05:10+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 04:05:45+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 04:05:55+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 04:06:40+00:00,3,108.590,108.590,108.588,108.590
2019-11-15 04:07:05+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 04:07:20+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 04:07:45+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 04:07:55+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 04:08:20+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 04:08:55+00:00,1,108.586,108.586,108.586,108.586
